Num;Décision;Mention;DICT;QSION;RDACT;MATHS;HGEO;ANGL;SVT;SCPHY;ECM;EPS;DS_EN;LGFAC;Tot;sexe;age;etablissement
301202;ADM;ABIEN;10;12;10;8;14;14;15;7;16;14;12;;196;M;15;CEG AGBONOU CAMPEMENT
301203;AJ;;0;6;8;3;13;10;13;6;9;10;13;;133;F;14;LYCEE AGBONOU
301204;ADM;PASS;0;6;10;9;12;9;16;10;12;12;11;;165;F;15;CEG AGBONOU CAMPEMENT
301205;ADM;PASS;0;7;9;8;16;9;16;9;12;10;13;;168;F;19;LYCEE AGBONOU
301206;AJ;;0;1;8;3;9;6;8;4;8;12;13;;98;M;20;LYCEE AGBONOU
301207;AJ;;0;6;12;2;13;12;13;8;11;10;13;;151;M;18;LYCEE AGBONOU
301208;ADM;PASS;1;9;11;8;11;10;11;8;12;13;15;;160;F;15;LYCEE AGBONOU
301209;ADM;ABIEN;7;10;10;8;15;15;19;11;15;11;15;;209;M;15;LYCEE AGBONOU
301210;AJ;;0;8;8;10;11;7;14;9;6;10;0;9;138;M;15;CEG AGBONOU CAMPEMENT
301221;ADM;PASS;3;8;9;12;8;10;13;16;10;15;12;;174;F;13;LYCEE AGBONOU
301222;AJ;;0;5;7;4;11;8;11;7;8;14;12;;123;M;18;LYCEE AGBONOU
301223;AJ;;0;5;6;2;8;11;11;2;12;10;11;;110;F;17;CPL LE PARFAIT - ATAKPAME
301224;ADM;PASS;0;12;11;4;16;14;16;8;16;12;;15;189;M;17;CEG AGBONOU CAMPEMENT
301225;ADM;PASS;0;8;10;7;16;14;17;8;11;10;14;;178;M;14;LYCEE AGBONOU
301226;AJ;;0;6;8;3;13;8;15;7;11;13;11;;140;M;17;LYCEE AGBONOU
301227;ADM;PASS;5;7;12;9;14;7;17;10;15;15;;15;190;F;17;CEG AGBONOU CAMPEMENT
301228;ADM;PASS;1;7;9;8;14;10;13;7;13;10;14;;160;F;17;LYCEE AGBONOU
301229;AJ;;0;9;10;6;12;7;13;7;11;10;12;;143;M;18;LYCEE AGBONOU
301230;ADM;PASS;0;5;10;6;14;13;14;7;11;13;12;;160;M;16;LYCEE AGBONOU
301231;ADM;ABIEN;5;9;11;7;16;15;17;18;17;10;12;;218;F;15;LYCEE AGBONOU
301232;AJ;;0;6;9;8;14;12;10;5;8;13;;14;145;F;16;LYCEE AGBONOU
301233;ADM;PASS;0;8;8;10;19;13;17;10;13;10;13;;191;M;18;LYCEE AGBONOU
301234;ADM;PASS;0;8;9;5;15;12;14;10;10;15;;14;167;F;22;LYCEE AGBONOU
301235;AJ;;0;4;8;2;8;5;6;1;5;15;;7;79;F;21;LYCEE AGBONOU
301236;ADM;PASS;0;6;8;7;15;11;14;9;14;13;;12;167;F;20;LYCEE AGBONOU
301237;ADM;ABIEN;0;8;10;7;15;12;20;12;16;14;15;;201;M;15;LYCEE AGBONOU
301238;AJ;;0;7;11;5;12;10;9;3;13;12;0;14;139;M;15;LYCEE AGBONOU
301239;AJ;;0;2;8;4;10;7;13;4;11;10;14;;120;F;19;LYCEE AGBONOU
301240;AJ;;0;4;6;6;11;5;12;2;8;12;13;;109;F;16;LYCEE AGBONOU
301241;ADM;ABIEN;0;12;9;6;17;15;20;11;18;10;12;;206;M;18;LYCEE AGBONOU
301242;ADM;PASS;0;7;8;5;16;13;15;8;13;10;;12;165;M;19;LYCEE AGBONOU
301243;AJ;;0;4;10;1;11;9;11;5;10;11;11;;120;M;19;LYCEE AGBONOU
301244;AJ;;0;7;8;6;9;6;14;3;11;Inap.;12;15;128;F;19;LYCEE AGBONOU
301245;AJ;;0;3;6;7;5;7;8;4;8;15;12;;100;F;18;LYCEE AGBONOU
301246;ADM;BIEN;2;10;11;16;19;12;18;19;17;10;9;;236;M;16;LYCEE AGBONOU
301247;ADM;PASS;1;8;14;6;12;8;15;7;12;11;12;;160;F;18;LYCEE AGBONOU
301248;AJ;;0;8;8;9;14;2;10;4;11;0;13;;127;F;19;LYCEE AGBONOU
301249;ADM;PASS;0;11;10;6;15;9;16;9;16;11;;13;177;M;15;CEG AGBONOU CAMPEMENT
301250;AJ;;0;9;8;5;10;6;10;4;10;10;15;;120;M;17;LYCEE AGBONOU
301251;ADM;PASS;0;7;9;10;18;8;18;9;15;12;14;;187;F;18;LYCEE AGBONOU
301252;AJ;;0;7;10;6;12;10;15;6;9;10;9;;143;F;25;CEG AGBONOU CAMPEMENT
301253;AJ;;0;7;7;5;9;11;8;3;11;11;;14;120;F;18;LYCEE AGBONOU
301254;AJ;;0;6;7;8;11;6;11;4;11;10;12;;124;M;21;CEG AGBONOU CAMPEMENT
301255;ADM;PASS;0;10;11;5;14;13;16;7;14;10;;15;175;M;14;LYCEE AGBONOU
301256;AJ;;0;5;7;8;6;4;5;4;10;12;;7;95;F;17;LYCEE AGBONOU
301257;ADM;ABIEN;2;10;13;8;17;17;14;9;11;10;;15;195;F;15;LYCEE AGBONOU
301258;AJ;;0;3;9;8;12;11;13;7;12;11;12;;150;M;22;LYCEE AGBONOU
301259;AJ;;0;6;10;9;16;7;11;4;12;0;;12;146;F;15;LYCEE AGBONOU
301260;AJ;;0;10;7;2;11;6;14;6;10;14;8;;126;F;15;CEG AGBONOU CAMPEMENT
301261;AJ;;0;5;8;4;9;5;14;10;10;13;9;;128;M;24;LYCEE AGBONOU
301262;ADM;PASS;0;9;10;9;16;10;13;11;10;12;14;;173;M;15;LYCEE AGBONOU
301263;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;M;18;LYCEE AGBONOU
301264;ADM;PASS;0;7;12;5;13;10;13;10;15;12;;15;170;M;17;LYCEE AGBONOU
301265;AJ;;0;4;10;3;14;10;13;4;11;11;12;;137;F;19;LYCEE AGBONOU
301266;ADM;PASS;1;8;10;7;13;10;12;9;11;13;;15;161;F;20;LYCEE AGBONOU
301267;ADM;ABIEN;0;13;12;10;17;11;18;11;14;10;14;;203;M;14;LYCEE AGBONOU
301268;ADM;BIEN;6;18;14;15;17;17;16;13;16;13;14;;247;F;14;LYCEE AGBONOU
301269;ADM;PASS;0;9;8;10;14;5;17;11;15;13;15;;177;F;16;LYCEE AGBONOU
301270;ADM;PASS;0;6;10;12;14;10;15;12;11;11;13;;178;M;18;LYCEE AGBONOU
301271;ADM;PASS;0;6;8;9;17;9;16;11;9;10;14;;168;M;14;LYCEE AGBONOU
301272;AJ;;0;4;10;2;7;6;9;3;10;10;12;;100;M;19;LYCEE AGBONOU
301273;ADM;ABIEN;0;10;9;10;19;5;17;15;16;11;14;;197;M;15;LYCEE AGBONOU
301274;ADM;ABIEN;1;10;10;9;17;14;15;7;17;10;15;;194;M;16;LYCEE AGBONOU
301275;AJ;;0;3;8;3;10;5;9;7;6;10;12;;101;F;16;LYCEE AGBONOU
301276;ADM;PASS;0;7;10;7;16;9;13;6;13;13;14;;162;M;19;LYCEE AGBONOU
301277;ADM;PASS;0;8;10;10;17;12;15;12;13;10;14;;190;F;19;LYCEE AGBONOU
301278;AJ;;0;3;8;4;14;6;13;9;11;13;14;;140;F;16;CEG AGBONOU CAMPEMENT
301279;ADM;PASS;0;7;12;11;14;9;8;9;14;10;14;;165;M;19;LYCEE AGBONOU
301280;ADM;PASS;0;5;9;10;14;7;14;11;10;11;15;;161;M;19;LYCEE AGBONOU
301281;ADM;PASS;1;6;10;8;14;11;12;9;10;12;13;;160;M;21;LYCEE AGBONOU
301282;ADM;PASS;0;7;10;10;16;10;13;11;13;10;15;;178;M;20;LYCEE AGBONOU
301283;ADM;PASS;0;9;11;10;14;10;18;9;15;12;14;;189;M;20;LYCEE AGBONOU
301284;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;16;LYCEE AGBONOU
301285;ADM;PASS;0;8;10;4;19;6;11;10;15;10;12;;160;M;16;CPL LE PARFAIT - ATAKPAME
301286;AJ;;0;3;10;3;12;8;8;6;6;13;;15;117;F;16;CEG KOEROMA-DJIDJOLE
301287;ADM;PASS;0;2;9;7;16;9;14;14;10;15;13;;168;M;18;LYCEE AGBONOU
301288;ADM;PASS;1;7;11;6;11;11;16;10;16;10;15;;175;M;16;CEG AGBONOU CAMPEMENT
301289;ADM;PASS;0;7;10;8;15;8;13;13;13;13;15;;175;M;15;CEG AGBONOU CAMPEMENT
301290;ADM;PASS;2;10;10;8;15;9;14;13;14;11;;13;182;F;17;CEG AGBONOU CAMPEMENT
301291;ADM;PASS;1;7;10;7;14;11;13;10;14;11;;15;172;F;20;CEG AGBONOU CAMPEMENT
301292;ADM;PASS;0;6;11;5;17;11;17;9;16;10;14;;182;M;16;LYCEE AGBONOU
301293;ADM;PASS;3;10;11;6;18;13;17;7;12;11;;0;182;M;15;LYCEE AGBONOU
301294;ADM;PASS;0;6;10;6;17;12;10;14;13;10;;14;174;F;16;LYCEE AGBONOU
301295;AJ;;0;5;11;5;9;4;12;5;10;13;14;;124;F;17;LYCEE AGBONOU
301296;ADM;PASS;0;10;7;3;16;10;16;8;13;11;15;;162;M;15;CEG AGBONOU CAMPEMENT
301297;AJ;;0;2;6;7;7;5;11;5;5;10;12;;96;M;15;LYCEE AGBONOU
301298;AJ;;0;1;7;3;9;11;8;8;6;12;;15;112;M;26;LYCEE AGBONOU
301299;ADM;PASS;0;12;10;9;16;8;11;13;13;10;;15;177;F;16;LYCEE AGBONOU
301300;ADM;ABIEN;7;12;10;6;17;12;16;10;15;14;12;;197;F;15;LYCEE AGBONOU
301301;AJ;;0;5;9;3;8;8;6;2;9;11;14;;100;F;17;CPL LE PARFAIT - ATAKPAME
301302;ADM;PASS;0;6;9;9;15;12;14;10;10;11;15;;170;M;20;LYCEE AGBONOU
301303;AJ;;8;3;6;5;10;8;11;8;10;10;9;;127;F;15;CEG AGBONOU CAMPEMENT
301304;AJ;;2;5;6;2;10;5;9;2;10;10;11;;96;M;15;LYCEE AGBONOU
301305;ADM;PASS;1;7;8;9;14;12;11;11;11;11;9;;161;F;17;CEG AGBONOU CAMPEMENT
301306;AJ;;3;5;6;9;11;10;14;9;6;12;11;;141;M;15;CEG AGBONOU CAMPEMENT
301307;AJ;;4;4;8;3;11;10;13;3;8;10;0;;120;M;16;LYCEE AGBONOU
301308;AJ;;6;7;10;3;16;3;14;1;14;10;13;;138;F;15;CPL LE PARFAIT - ATAKPAME
301309;AJ;;14;9;9;7;14;6;11;5;11;0;;9;149;F;18;LYCEE AGBONOU
301310;ADM;PASS;7;9;9;6;17;12;10;11;11;10;13;;171;M;16;LYCEE AGBONOU
301311;ADM;ABIEN;4;7;11;10;14;11;16;11;15;10;15;;192;F;18;LYCEE AGBONOU
301312;AJ;;0;3;7;3;8;11;12;7;8;0;12;;117;F;17;LYCEE AGBONOU
301313;AJ;;2;5;7;2;14;5;6;4;8;11;;13;103;F;24;CEG KOEROMA-DJIDJOLE
301314;ADM;PASS;5;7;9;7;14;9;13;8;12;14;9;;160;F;18;CEG AGBONOU CAMPEMENT
301315;AJ;;0;4;7;5;7;7;9;4;9;10;13;;103;M;20;LYCEE AGBONOU
301316;ADM;PASS;3;9;10;6;14;8;18;8;9;12;11;;161;M;17;LYCEE AGBONOU
301317;ADM;BIEN;11;10;10;12;17;15;18;14;17;15;12;;234;F;13;CEG AGBONOU CAMPEMENT
301318;AJ;;0;3;6;5;10;5;10;2;7;10;11;;94;M;15;LYCEE AGBONOU
301319;ADM;BIEN;1;13;10;18;16;9;19;19;17;10;17;;235;F;16;CEG AGBONOU CAMPEMENT
301320;AJ;;0;6;8;5;12;8;13;5;7;10;;13;125;F;20;LYCEE AGBONOU
301321;AJ;;0;4;7;5;11;5;6;4;7;10;14;;98;F;19;LYCEE AGBONOU
301322;ADM;PASS;0;6;9;8;17;11;14;8;11;10;15;;167;M;15;LYCEE AGBONOU
301323;AJ;;2;3;11;5;9;7;9;4;12;12;13;;124;F;19;LYCEE AGBONOU
301324;AJ;;0;9;8;7;16;6;10;5;10;13;15;;141;M;16;LYCEE AGBONOU
301325;ADM;ABIEN;13;10;11;6;15;14;14;8;17;13;;13;199;F;18;LYCEE AGBONOU
301326;ADM;PASS;0;4;8;9;13;12;14;11;10;10;15;;163;M;16;LYCEE AGBONOU
301327;ADM;PASS;2;7;12;7;13;12;13;8;8;10;;15;160;F;20;LYCEE AGBONOU
301328;AJ;;0;6;11;3;14;8;10;5;10;11;11;;130;M;17;LYCEE AGBONOU
301329;AJ;;0;4;10;7;10;7;12;5;14;12;14;;140;M;17;LYCEE AGBONOU
301330;AJ;;0;1;7;3;6;3;7;1;6;10;15;;72;F;17;CPL LE PARFAIT - ATAKPAME
301331;ADM;PASS;4;4;9;10;16;3;15;11;12;10;15;;165;M;14;LYCEE AGBONOU
301332;ADM;ABIEN;0;10;11;9;17;16;16;9;14;14;15;;203;M;23;LYCEE AGBONOU
301333;ADM;PASS;12;6;13;7;13;9;10;5;12;10;15;;161;F;18;LYCEE AGBONOU
301334;ADM;PASS;0;5;13;8;15;7;19;11;15;13;15;;189;M;21;LYCEE AGBONOU
301335;ADM;PASS;0;3;12;6;17;10;16;6;12;10;12;;163;F;19;CEG AGBONOU CAMPEMENT
301336;ADM;ABIEN;9;10;11;9;16;16;17;10;13;12;13;;208;F;18;LYCEE AGBONOU
301337;ADM;TBIEN;10;16;15;13;17;17;19;17;16;11;13;;258;M;13;LYCEE AGBONOU
301338;ADM;PASS;0;5;12;6;18;10;14;8;16;12;14;;179;M;17;LYCEE AGBONOU
301339;ADM;TBIEN;18;14;17;16;17;16;19;18;16;13;15;;278;F;14;CEG AGBONOU CAMPEMENT
301340;AJ;;0;4;9;3;14;10;12;3;9;14;14;;132;M;15;LYCEE AGBONOU
301341;ADM;ABIEN;6;9;11;12;16;10;17;15;16;11;15;;215;M;16;LYCEE AGBONOU
301342;ADM;PASS;0;2;11;5;17;6;15;7;15;14;15;;163;M;18;LYCEE AGBONOU
301343;ADM;PASS;4;8;11;8;11;8;14;9;12;10;13;;161;F;25;LYCEE AGBONOU
301344;ADM;PASS;1;7;12;9;12;9;16;9;13;10;;15;173;F;15;LYCEE AGBONOU
301345;ADM;PASS;1;6;12;11;14;12;17;9;10;13;14;;184;F;16;CEG AGBONOU CAMPEMENT
301346;AJ;;0;2;7;6;13;10;13;8;8;12;15;;139;F;21;LYCEE AGBONOU
301347;ADM;PASS;0;5;10;9;18;5;17;12;12;14;14;;179;M;19;LYCEE AGBONOU
301348;AJ;;0;4;8;4;12;9;11;8;14;11;;15;142;F;20;CEG KOEROMA-DJIDJOLE
301349;ADM;PASS;0;7;8;7;15;10;14;10;10;10;;15;160;F;21;LYCEE AGBONOU
301350;ADM;TBIEN;10;11;12;13;20;16;20;20;14;10;;15;256;M;18;CEG KOEROMA-DJIDJOLE
301351;ADM;PASS;0;5;8;7;14;9;16;10;12;11;13;;161;M;15;LYCEE AGBONOU
301352;AJ;;0;3;11;10;15;5;11;4;10;14;;7;139;M;16;LYCEE AGBONOU
301353;ADM;PASS;1;6;10;8;17;10;13;7;15;12;15;;174;M;18;CEG AGBONOU CAMPEMENT
301354;AJ;;0;0;0;0;0;0;0;0;0;10;0;;0;F;19;LYCEE AGBONOU
301355;ADM;ABIEN;1;11;13;13;16;13;17;13;13;14;15;;217;M;19;CEG AGBONOU CAMPEMENT
301356;ADM;PASS;4;8;11;11;14;8;11;12;12;10;11;;171;M;13;CEG AGBONOU CAMPEMENT
301357;ADM;ABIEN;5;10;10;6;16;11;14;14;14;14;15;;194;M;14;CEG AGBONOU CAMPEMENT
301358;ADM;PASS;8;4;9;5;16;11;15;5;13;0;14;;164;M;18;LYCEE AGBONOU
301359;ADM;ABIEN;0;4;8;13;15;8;17;16;15;11;13;;192;M;17;CEG AGBONOU CAMPEMENT
301360;ADM;PASS;0;6;11;5;16;9;16;8;13;11;15;;168;F;16;CEG AGBONOU CAMPEMENT
301361;AJ;;0;5;8;5;16;6;16;6;8;13;14;;142;M;13;LYCEE AGBONOU
301362;ADM;TBIEN;19;13;16;13;17;12;19;18;17;11;14;;261;F;13;CEG AGBONOU CAMPEMENT
301363;ADM;PASS;3;8;8;7;15;12;14;10;7;10;15;;162;F;17;CEG AGBONOU CAMPEMENT
301364;ADM;ABIEN;3;4;10;11;18;10;16;11;13;14;14;;193;M;16;CEG AGBONOU CAMPEMENT
301365;ADM;PASS;0;13;9;8;16;7;17;13;15;12;13;;188;F;15;CEG AGBONOU CAMPEMENT
301366;ADM;ABIEN;0;15;10;5;16;15;15;12;15;15;14;;200;F;17;CEG AGBONOU CAMPEMENT
301367;ADM;ABIEN;2;6;11;10;16;12;19;18;14;10;14;;212;M;16;CEG AGBONOU CAMPEMENT
301368;ADM;PASS;2;9;11;10;15;6;14;11;10;Inap.;11;14;170;F;22;CEG AGBONOU CAMPEMENT
301369;ADM;ABIEN;2;6;13;7;20;8;19;10;12;13;15;;194;M;17;LYCEE AGBONOU
301370;AJ;;0;1;9;3;8;6;7;3;14;12;8;;103;F;19;CPL LE PARFAIT - ATAKPAME
301371;ADM;PASS;0;3;9;11;18;9;14;12;14;14;14;;185;M;22;LYCEE AGBONOU
301372;ADM;ABIEN;0;4;9;14;14;11;16;12;14;14;14;;192;M;20;LYCEE AGBONOU
301373;AJ;;0;4;10;6;11;7;10;3;8;11;13;;118;F;17;LYCEE AGBONOU
301374;ADM;ABIEN;0;7;11;16;15;8;17;16;12;10;15;;202;M;14;LYCEE AGBONOU
301375;ADM;PASS;1;7;11;11;14;7;13;8;10;10;14;;160;M;22;LYCEE AGBONOU
301376;ADM;PASS;0;5;10;13;16;10;14;12;13;14;14;;189;M;18;CEG AGBONOU CAMPEMENT
301377;ADM;ABIEN;0;7;10;11;18;8;18;19;12;12;15;;206;M;22;LYCEE AGBONOU
301378;AJ;;0;6;10;6;10;8;8;3;7;10;15;;115;F;17;LYCEE AGBONOU
301379;ADM;PASS;0;4;11;10;12;9;14;13;8;10;15;;163;M;16;LYCEE AGBONOU
301380;ADM;PASS;0;5;10;12;14;5;15;10;14;14;13;;172;M;18;CEG AGBONOU CAMPEMENT
301381;AJ;;0;3;12;4;13;7;14;8;10;13;;9;142;M;20;LYCEE AGBONOU
301382;AJ;;0;4;8;10;12;6;9;12;10;11;8;;139;M;16;LYCEE AGBONOU
301383;ADM;PASS;1;9;9;9;13;12;16;4;12;10;8;;160;F;19;LYCEE AGBONOU
301384;AJ;;0;13;11;4;9;9;15;5;11;10;14;;145;F;15;CEG AGBONOU CAMPEMENT
301385;AJ;;0;7;9;4;13;6;10;5;11;14;12;;129;F;15;CEG AGBONOU CAMPEMENT
301386;AJ;;0;6;8;3;6;6;10;4;12;11;;15;110;M;21;LYCEE AGBONOU
301387;ADM;PASS;1;8;8;7;12;8;17;9;12;11;15;;161;F;13;LYCEE AGBONOU
301388;AJ;;0;5;10;6;7;7;9;7;11;15;13;;127;F;14;CEG AGBONOU CAMPEMENT
301389;ADM;PASS;0;8;10;7;14;10;13;9;10;13;15;;162;F;20;LYCEE AGBONOU
301390;ADM;PASS;0;7;8;9;14;13;15;9;13;10;15;;174;M;15;CEG AGBONOU CAMPEMENT
301391;ADM;PASS;0;8;10;6;13;7;17;7;14;12;;15;163;F;18;LYCEE AGBONOU
301392;ADM;PASS;0;11;9;11;16;8;15;15;12;11;15;;189;F;14;CEG KOEROMA-DJIDJOLE
301393;AJ;;2;6;9;4;10;8;13;9;12;10;14;;142;F;15;CEG AGBONOU CAMPEMENT
301394;AJ;;0;6;8;5;13;7;13;10;10;13;12;;143;M;17;LYCEE AGBONOU
301395;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;18;LYCEE AGBONOU
301396;ADM;ABIEN;7;14;12;9;14;15;17;12;14;15;15;;217;F;14;CEG AGBONOU CAMPEMENT
301397;ADM;PASS;0;8;9;7;12;11;16;7;17;13;;13;172;F;16;LYCEE AGBONOU
301398;ADM;ABIEN;0;9;8;12;15;11;18;16;15;10;;15;204;F;17;LYCEE AGBONOU
301399;ADM;ABIEN;0;11;8;12;16;11;18;10;11;15;15;;193;F;18;LYCEE AGBONOU
301400;ADM;PASS;0;8;10;6;14;12;14;8;17;11;;11;172;M;17;CEG AGBONOU CAMPEMENT
301401;ADM;BIEN;11;13;11;13;17;14;15;18;17;10;15;;239;M;15;CEG AGBONOU CAMPEMENT
301402;ADM;PASS;0;8;8;7;14;7;13;11;14;13;;14;163;F;17;LYCEE AGBONOU
301403;ADM;PASS;0;5;10;8;14;9;15;13;8;12;;14;165;M;22;LYCEE AGBONOU
301404;ADM;PASS;0;8;8;6;18;9;16;10;12;11;15;;172;M;14;LYCEE AGBONOU
301405;ADM;PASS;1;9;8;9;14;10;10;8;13;13;13;;160;M;14;CEG AGBONOU CAMPEMENT
301406;ADM;PASS;0;8;7;9;15;6;13;10;14;13;;12;161;M;21;CEG AGBONOU CAMPEMENT
301407;ADM;ABIEN;0;10;9;12;16;10;17;11;18;10;14;;200;M;17;CEG AGBONOU CAMPEMENT
301408;AJ;;0;2;7;8;11;7;15;9;10;12;14;;142;F;23;LYCEE AGBONOU
301409;AJ;;0;5;9;8;10;8;13;8;10;12;15;;144;M;17;LYCEE AGBONOU
301410;AJ;;0;3;9;1;7;10;6;1;6;0;14;;87;M;21;LYCEE AGBONOU
301411;ADM;PASS;1;6;8;7;12;9;16;9;13;12;13;;160;M;20;LYCEE AGBONOU
301412;ADM;BIEN;4;15;16;14;19;13;17;16;17;10;15;;248;M;16;CEG AGBONOU CAMPEMENT
301413;AJ;;0;8;8;3;12;10;10;5;16;10;15;;141;F;16;CPL LE PARFAIT - ATAKPAME
301414;ADM;PASS;0;8;10;7;15;9;14;11;11;15;8;;167;F;19;LYCEE AGBONOU
301415;ADM;PASS;0;7;10;5;16;7;14;9;14;10;15;;162;M;15;LYCEE AGBONOU
301416;AJ;;0;5;11;7;10;7;14;7;10;10;14;;141;M;19;LYCEE AGBONOU
301417;ADM;ABIEN;4;14;9;10;18;12;15;9;14;10;11;;193;F;16;CEG AGBONOU CAMPEMENT
301418;ADM;PASS;1;9;9;7;14;10;16;6;10;13;14;;161;F;16;LYCEE AGBONOU
301419;ADM;PASS;0;5;9;12;15;10;17;8;12;11;12;;174;F;18;CEG AGBONOU CAMPEMENT
301420;AJ;;0;5;9;6;13;9;13;8;10;15;14;;150;F;20;LYCEE AGBONOU
301421;ADM;BIEN;15;14;11;8;20;13;19;15;17;10;15;;240;M;14;CEG AGBONOU CAMPEMENT
301422;ADM;PASS;0;11;10;8;12;13;16;14;13;10;15;;188;M;15;CEG AGBONOU CAMPEMENT
301423;ADM;PASS;0;7;10;8;15;15;16;11;10;15;14;;186;F;17;LYCEE AGBONOU
301424;ADM;BIEN;2;17;11;15;17;15;17;18;17;10;15;;244;M;14;LYCEE AGBONOU
301435;ADM;PASS;0;7;8;7;15;8;15;9;12;15;12;;162;M;22;LYCEE AGBONOU
301436;ADM;PASS;0;7;11;7;11;12;17;13;12;12;15;;180;M;17;LYCEE AGBONOU
301437;ADM;PASS;0;11;11;5;17;10;16;13;14;10;15;;188;M;13;CEG AGBONOU CAMPEMENT
301438;ADM;PASS;7;6;11;7;10;11;12;7;13;10;;15;160;F;18;LYCEE AGBONOU
301439;AJ;;0;6;9;10;12;7;13;8;11;10;12;;148;F;17;LYCEE AGBONOU
301440;ADM;PASS;0;4;10;5;18;5;17;9;13;12;14;;164;M;17;LYCEE AGBONOU
301441;AJ;;0;2;8;8;10;8;13;9;9;12;15;;139;F;19;LYCEE AGBONOU
301442;ADM;PASS;0;8;10;6;16;13;13;15;12;10;;15;183;M;13;CEG KOEROMA-DJIDJOLE
301443;ADM;PASS;0;8;7;11;18;12;16;11;13;12;15;;191;M;17;LYCEE AGBONOU
301444;AJ;;0;5;7;7;14;8;12;8;14;13;13;;151;M;14;CEG AGBONOU CAMPEMENT
301445;AJ;;0;3;8;6;8;9;11;9;7;12;;11;122;F;15;LYCEE AGBONOU
301446;ADM;ABIEN;0;10;12;9;17;14;18;11;13;10;15;;203;M;14;LYCEE AGBONOU
301447;AJ;;0;4;10;4;14;9;11;9;13;13;13;;150;M;20;LYCEE AGBONOU
301448;AJ;;0;6;9;4;14;7;13;3;11;13;13;0;134;F;19;LYCEE AGBONOU
301449;AJ;;0;2;9;4;14;5;14;3;11;11;14;;127;F;18;LYCEE AGBONOU
301450;AJ;;0;3;8;12;11;8;9;11;7;10;13;;138;M;19;LYCEE AGBONOU
301451;ADM;PASS;0;11;10;7;15;12;17;9;15;10;13;;184;M;15;LYCEE AGBONOU
301452;ADM;PASS;0;8;9;10;16;10;14;12;16;10;;14;186;M;19;LYCEE AGBONOU
301453;ADM;PASS;0;8;10;9;13;12;14;8;13;10;13;;169;F;17;CEG KOEROMA-DJIDJOLE
301454;ADM;BIEN;0;15;11;15;17;11;19;14;16;10;13;;224;M;15;CEG AGBONOU CAMPEMENT
301455;ADM;PASS;0;6;8;11;13;8;13;13;11;15;;12;167;M;21;CEG AGBONOU CAMPEMENT
301456;AJ;;0;1;7;3;7;3;4;3;6;11;15;;73;F;21;LYCEE AGBONOU
301457;ADM;BIEN;1;11;14;12;16;12;19;14;17;14;15;;229;M;16;CEG AGBONOU CAMPEMENT
301458;ADM;PASS;7;10;10;7;16;9;16;10;13;0;15;15;189;F;19;CEG KOEROMA-DJIDJOLE
301459;AJ;;0;8;8;2;12;11;12;8;12;10;;12;140;M;18;LYCEE AGBONOU
301460;AJ;;0;0;0;0;0;0;0;0;0;0;0;;0;F;15;CPL LE PARFAIT - ATAKPAME
301461;AJ;;0;7;6;5;11;7;15;6;15;12;14;;143;M;20;LYCEE AGBONOU
301462;ADM;PASS;0;10;7;7;15;11;16;10;13;15;13;;176;F;15;CEG AGBONOU CAMPEMENT
301463;AJ;;0;6;6;4;10;10;11;6;8;12;;8;118;F;18;LYCEE AGBONOU
301464;AJ;;0;8;9;3;15;7;8;6;12;Inap.;9;11;129;F;20;CEG AGBONOU CAMPEMENT
301465;ADM;PASS;0;12;9;8;16;12;16;9;10;11;;14;177;F;18;LYCEE AGBONOU
301466;AJ;;0;8;7;4;7;8;3;3;8;0;13;;91;F;19;LYCEE AGBONOU
301467;ADM;PASS;0;8;7;6;17;11;19;9;11;10;12;13;173;M;25;LYCEE AGBONOU
301468;ADM;PASS;0;8;10;6;14;10;16;6;15;10;13;15;170;M;13;LYCEE AGBONOU
301469;AJ;;0;6;7;2;10;5;9;3;6;11;12;;93;F;17;CPL LE PARFAIT - ATAKPAME
301470;AJ;;0;6;8;3;13;9;12;4;12;10;12;;130;M;17;LYCEE AGBONOU
301471;ADM;PASS;2;10;9;6;14;7;13;9;14;11;15;;162;M;19;LYCEE AGBONOU
301472;ADM;PASS;0;10;10;8;14;12;12;7;15;10;14;;170;F;16;CEG AGBONOU CAMPEMENT
301473;ADM;PASS;0;9;11;5;15;9;17;10;12;14;14;;175;F;17;LYCEE AGBONOU
301474;ADM;PASS;0;10;10;6;12;8;18;7;12;10;14;;160;F;20;LYCEE AGBONOU
301475;ADM;PASS;1;8;10;4;14;8;15;9;12;12;15;0;160;F;22;LYCEE AGBONOU
301476;ADM;ABIEN;0;9;10;8;16;13;17;13;15;11;13;;197;M;19;LYCEE AGBONOU
301477;AJ;;0;5;7;4;10;6;10;4;9;10;13;;108;F;19;LYCEE AGBONOU
301478;ADM;PASS;0;8;10;10;18;9;15;13;12;14;13;;189;F;21;LYCEE AGBONOU
301479;AJ;;0;5;9;3;10;8;15;9;13;0;11;9;140;F;24;LYCEE AGBONOU
301480;AJ;;0;6;7;5;14;5;12;7;12;11;;11;132;F;17;CEG KOEROMA-DJIDJOLE
301481;ADM;ABIEN;0;10;9;7;18;15;18;12;15;10;;8;198;M;15;CEG KOEROMA-DJIDJOLE
301482;ADM;PASS;0;9;8;7;13;13;12;8;13;13;12;;162;F;16;CEG AGBONOU CAMPEMENT
